<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.25	19:00:00	2342.55	2352.48	2318.96	2351.80	7270	0	428
2021.04.25	20:00:00	2351.80	2354.88	2313.08	2325.69	7097	0	434
2021.04.25	21:00:00	2325.19	2328.42	2276.77	2297.13	7580	0	446
2021.04.25	22:00:00	2297.13	2310.79	2264.45	2266.92	8617	0	423
2021.04.25	23:00:00	2266.92	2290.80	2212.83	2213.10	8343	0	431
2021.04.26	00:00:00	2212.60	2241.55	2166.21	2210.76	7176	0	400
2021.04.26	01:00:00	2210.77	2284.26	2205.32	2279.41	10592	0	497
2021.04.26	02:00:00	2278.82	2319.69	2260.90	2319.43	9313	0	467
2021.04.26	03:00:00	2319.54	2416.22	2301.77	2414.05	10717	0	447
2021.04.26	04:00:00	2414.18	2454.23	2404.03	2445.57	8670	0	447
2021.04.26	05:00:00	2445.57	2469.64	2417.75	2448.85	9592	0	488
2021.04.26	06:00:00	2448.34	2460.39	2432.52	2453.90	8077	0	431
2021.04.26	07:00:00	2453.90	2476.68	2446.42	2453.54	9420	0	451
2021.04.26	08:00:00	2453.68	2472.34	2427.61	2468.57	8179	0	400
2021.04.26	09:00:00	2468.57	2488.86	2456.74	2472.70	8534	0	417
2021.04.26	10:00:00	2473.36	2476.76	2441.48	2450.98	7050	0	446
2021.04.26	11:00:00	2450.98	2456.32	2426.69	2437.62	7331	0	443
2021.04.26	12:00:00	2437.56	2484.86	2420.61	2482.60	7630	0	423
2021.04.26	13:00:00	2482.47	2496.85	2468.99	2476.77	8035	0	447
2021.04.26	14:00:00	2476.77	2527.07	2476.57	2520.23	9675	0	435
2021.04.26	15:00:00	2520.23	2523.96	2477.49	2480.17	9876	0	448
2021.04.26	16:00:00	2480.17	2514.68	2474.09	2492.30	8884	0	413
2021.04.26	17:00:00	2492.31	2506.14	2475.01	2486.59	9072	0	424
2021.04.26	18:00:00	2486.97	2511.39	2471.30	2509.70	8429	0	428
2021.04.26	19:00:00	2509.71	2525.39	2450.36	2484.17	10280	0	464
2021.04.26	20:00:00	2484.17	2531.32	2483.84	2510.37	8398	0	448
2021.04.26	21:00:00	2510.37	2512.11	2485.84	2506.18	8155	0	415
2021.04.26	22:00:00	2506.00	2506.73	2476.66	2491.94	9981	0	428
2021.04.26	23:00:00	2491.94	2492.15	2459.26	2460.24	9288	0	431
2021.04.27	00:00:00	2435.81	2497.78	2428.45	2494.18	6758	0	512
2021.04.27	01:00:00	2494.18	2537.61	2472.71	2508.83	8182	0	489
2021.04.27	02:00:00	2508.29	2540.26	2501.16	2531.76	8400	0	425
2021.04.27	03:00:00	2531.89	2546.12	2498.53	2507.08	10053	0	443
2021.04.27	04:00:00	2507.34	2521.23	2503.35	2514.20	8860	0	409
2021.04.27	05:00:00	2514.20	2531.18	2513.33	2518.92	7872	0	401
2021.04.27	06:00:00	2518.93	2519.09	2480.76	2494.11	8290	0	422
2021.04.27	07:00:00	2494.12	2510.24	2490.70	2507.46	8784	0	425
2021.04.27	08:00:00	2507.32	2533.25	2504.78	2529.53	9495	0	400
2021.04.27	09:00:00	2529.40	2565.28	2528.56	2560.56	8543	0	413
2021.04.27	10:00:00	2560.56	2563.94	2533.99	2545.73	5366	0	417
2021.04.27	11:00:00	2545.73	2557.29	2533.63	2534.76	5731	0	406
2021.04.27	12:00:00	2534.76	2556.66	2530.27	2540.32	5271	0	400
2021.04.27	13:00:00	2540.45	2552.21	2536.49	2545.32	6626	0	400
2021.04.27	14:00:00	2545.33	2578.67	2543.95	2570.50	6603	0	421
2021.04.27	15:00:00	2570.80	2586.27	2551.30	2556.28	5463	0	447
2021.04.27	16:00:00	2556.28	2570.16	2530.45	2555.95	6031	0	400
2021.04.27	17:00:00	2555.99	2638.05	2537.88	2637.37	10639	0	418
2021.04.27	18:00:00	2637.24	2671.23	2617.76	2663.72	10727	0	414
2021.04.27	19:00:00	2663.72	2680.30	2622.20	2631.93	10282	0	443
2021.04.27	20:00:00	2631.93	2647.07	2617.13	2645.40	9712	0	406
2021.04.27	21:00:00	2645.41	2646.47	2625.95	2643.45	8245	0	428
2021.04.27	22:00:00	2643.46	2644.62	2601.77	2623.10	8789	0	450
2021.04.27	23:00:00	2622.97	2647.49	2622.97	2644.69	8889	0	415
2021.04.28	00:00:00	2629.90	2649.29	2622.91	2645.15	4569	0	429
2021.04.28	01:00:00	2645.13	2645.17	2609.74	2621.56	8244	0	408
2021.04.28	02:00:00	2621.56	2666.88	2607.27	2665.63	8623	0	402
2021.04.28	03:00:00	2665.37	2696.76	2665.18	2694.06	9464	0	424
2021.04.28	04:00:00	2694.06	2717.50	2684.06	2701.45	8572	0	403
2021.04.28	05:00:00	2701.45	2703.83	2650.93	2653.89	8681	0	400
2021.04.28	06:00:00	2653.89	2655.14	2627.65	2628.45	9872	0	403
2021.04.28	07:00:00	2629.33	2652.81	2621.45	2631.62	7265	0	415
2021.04.28	08:00:00	2631.62	2647.63	2603.35	2618.41	9222	0	408
2021.04.28	09:00:00	2617.93	2619.41	2557.78	2588.92	11096	0	421
2021.04.28	10:00:00	2588.92	2622.59	2579.26	2612.59	8254	0	411
2021.04.28	11:00:00	2612.62	2628.38	2587.32	2588.27	7837	0	400
2021.04.28	12:00:00	2588.08	2613.71	2576.63	2600.66	8435	0	431
2021.04.28	13:00:00	2601.18	2638.85	2591.37	2634.17	9720	0	405
2021.04.28	14:00:00	2634.76	2706.30	2633.92	2690.56	9926	0	464
2021.04.28	15:00:00	2690.56	2731.72	2680.64	2722.71	8979	0	457
2021.04.28	16:00:00	2722.71	2725.16	2664.66	2704.16	10094	0	453
2021.04.28	17:00:00	2704.16	2727.02	2695.72	2708.31	9917	0	400
2021.04.28	18:00:00	2708.31	2718.23	2654.51	2681.95	8682	0	423
2021.04.28	19:00:00	2681.95	2726.84	2665.74	2716.31	9394	0	437
2021.04.28	20:00:00	2716.31	2729.50	2699.07	2713.44	9386	0	427
2021.04.28	21:00:00	2713.61	2739.00	2706.23	2725.27	8309	0	426
2021.04.28	22:00:00	2725.27	2746.45	2713.17	2737.86	8219	0	412
2021.04.28	23:00:00	2738.00	2749.59	2664.58	2704.06	11386	0	489
2021.04.29	00:00:00	2702.63	2757.35	2694.93	2754.33	7903	0	475
2021.04.29	01:00:00	2754.31	2757.74	2703.71	2709.29	7547	0	450
2021.04.29	02:00:00	2709.72	2750.06	2706.74	2748.46	8690	0	422
2021.04.29	03:00:00	2749.11	2756.21	2715.25	2724.32	8595	0	446
2021.04.29	04:00:00	2724.33	2728.94	2697.40	2724.66	8252	0	452
2021.04.29	05:00:00	2724.67	2738.34	2705.27	2720.32	7244	0	406
2021.04.29	06:00:00	2720.32	2724.23	2684.33	2694.80	7959	0	419
2021.04.29	07:00:00	2694.80	2697.66	2667.79	2680.91	9121	0	437
2021.04.29	08:00:00	2679.63	2722.81	2675.92	2718.25	7728	0	403
2021.04.29	09:00:00	2718.25	2737.32	2709.55	2734.73	7110	0	400
2021.04.29	10:00:00	2734.74	2738.79	2722.27	2731.16	6480	0	400
2021.04.29	11:00:00	2731.30	2733.70	2706.13	2717.59	5823	0	400
2021.04.29	12:00:00	2717.59	2774.36	2705.66	2761.68	9410	0	413
2021.04.29	13:00:00	2761.50	2774.24	2755.01	2774.11	8336	0	402
2021.04.29	14:00:00	2774.10	2775.14	2753.13	2763.75	7790	0	414
2021.04.29	15:00:00	2763.75	2799.04	2755.04	2786.43	7230	0	400
2021.04.29	16:00:00	2786.43	2790.41	2744.67	2744.67	8145	0	400
2021.04.29	17:00:00	2744.70	2777.74	2738.90	2765.32	7332	0	400
2021.04.29	18:00:00	2765.32	2794.20	2758.72	2776.27	7417	0	417
2021.04.29	19:00:00	2776.27	2787.54	2722.21	2722.57	8621	0	400
2021.04.29	20:00:00	2722.58	2749.70	2711.42	2730.19	8892	0	435
2021.04.29	21:00:00	2730.33	2735.04	2696.26	2732.05	8501	0	451
2021.04.29	22:00:00	2732.05	2734.17	2714.90	2725.25	6465	0	409
2021.04.29	23:00:00	2725.24	2728.50	2679.40	2708.29	9971	0	460
2021.04.30	00:00:00	2705.45	2739.15	2703.46	2739.15	6827	0	400
2021.04.30	01:00:00	2739.14	2768.14	2729.71	2761.41	7943	0	428
2021.04.30	02:00:00	2761.42	2772.35	2748.47	2757.15	8087	0	400
2021.04.30	03:00:00	2757.37	2769.37	2725.37	2734.70	9350	0	400
2021.04.30	04:00:00	2734.70	2753.34	2725.32	2745.29	9222	0	415
2021.04.30	05:00:00	2745.29	2747.82	2725.86	2739.54	9058	0	400
2021.04.30	06:00:00	2738.88	2748.05	2727.87	2744.50	8969	0	400
2021.04.30	07:00:00	2744.53	2767.14	2741.42	2766.78	9430	0	400
2021.04.30	08:00:00	2766.80	2774.67	2755.48	2773.12	8491	0	400
2021.04.30	09:00:00	2772.89	2789.84	2763.09	2788.21	7753	0	400
2021.04.30	10:00:00	2788.21	2793.31	2770.34	2773.41	8115	0	400
2021.04.30	11:00:00	2773.50	2792.24	2758.01	2779.65	9034	0	400
2021.04.30	12:00:00	2779.66	2799.40	2772.59	2772.59	8186	0	400
2021.04.30	13:00:00	2772.59	2784.05	2754.27	2759.96	7295	0	400
2021.04.30	14:00:00	2759.17	2765.42	2728.49	2738.78	8102	0	415
2021.04.30	15:00:00	2738.89	2756.22	2731.72	2749.06	6363	0	404
2021.04.30	16:00:00	2749.06	2751.65	2723.29	2732.38	8045	0	440
2021.04.30	17:00:00	2732.38	2767.26	2724.58	2736.08	7794	0	430
2021.04.30	18:00:00	2736.45	2753.45	2733.51	2736.27	8248	0	400
2021.04.30	19:00:00	2736.27	2773.51	2731.26	2770.40	7915	0	400
2021.04.30	20:00:00	2770.42	2771.11	2750.39	2757.09	6788	0	400
2021.04.30	21:00:00	2757.09	2778.29	2754.22	2776.58	6249	0	400
2021.04.30	22:00:00	2776.58	2787.38	2773.36	2785.14	6158	0	400
2021.04.30	23:00:00	2785.14	2785.97	2749.64	2758.15	7112	0	421
2021.05.01	01:00:00	2750.10	2757.09	2737.19	2747.45	5904	0	413
2021.05.01	02:00:00	2747.43	2775.89	2743.67	2774.02	8147	0	400
2021.05.01	03:00:00	2774.02	2779.77	2761.07	2770.56	8220	0	400
2021.05.01	04:00:00	2770.54	2799.19	2754.28	2797.61	8335	0	400
2021.05.01	05:00:00	2797.55	2839.73	2792.67	2825.15	8724	0	400
2021.05.01	06:00:00	2824.77	2849.64	2821.19	2840.80	7549	0	400
2021.05.01	07:00:00	2841.44	2846.66	2832.39	2844.05	7541	0	400
2021.05.01	08:00:00	2844.19	2869.91	2839.07	2850.46	7670	0	400
2021.05.01	09:00:00	2849.59	2867.87	2841.39	2853.56	6192	0	400
2021.05.01	10:00:00	2853.56	2865.67	2842.64	2859.67	7513	0	400
2021.05.01	11:00:00	2859.67	2867.75	2829.00	2830.33	7634	0	400
2021.05.01	12:00:00	2830.73	2843.75	2809.00	2833.72	8894	0	400
2021.05.01	13:00:00	2833.72	2846.02	2822.70	2845.43	9599	0	400
2021.05.01	14:00:00	2844.36	2861.12	2844.36	2858.80	8409	0	400
2021.05.01	15:00:00	2856.96	2882.58	2854.50	2871.11	9720	0	400
2021.05.01	16:00:00	2870.81	2880.71	2853.69	2873.43	9071	0	403
2021.05.02	00:00:00	2942.14	2945.90	2914.80	2921.89	6787	0	404
2021.05.02	01:00:00	2921.89	2946.06	2908.31	2939.65	8609	0	400
2021.05.02	02:00:00	2939.65	2954.14	2931.93	2947.86	7431	0	400
2021.05.02	03:00:00	2947.82	2954.83	2926.37	2934.20	8331	0	400
2021.05.02	04:00:00	2933.23	2945.03	2922.57	2940.70	8680	0	400
2021.05.02	05:00:00	2940.70	2954.85	2937.00	2948.99	7539	0	400
2021.05.02	06:00:00	2950.21	2954.00	2894.00	2900.67	9106	0	400
2021.05.02	07:00:00	2900.67	2927.64	2869.14	2926.09	10860	0	400
2021.05.02	08:00:00	2926.09	2926.30	2901.50	2914.68	9367	0	414
2021.05.02	09:00:00	2914.38	2926.22	2904.61	2910.37	7545	0	400
2021.05.02	10:00:00	2910.38	2915.57	2870.20	2892.59	7250	0	400
2021.05.02	11:00:00	2892.19	2897.51	2851.24	2877.08	9423	0	437
2021.05.02	12:00:00	2877.53	2898.23	2866.37	2897.93	9782	0	444
2021.05.02	13:00:00	2897.94	2925.75	2891.01	2924.21	10261	0	406
2021.05.02	14:00:00	2924.21	2935.11	2902.50	2934.23	8851	0	400
2021.05.02	15:00:00	2934.24	2937.45	2917.84	2925.49	8855	0	400
2021.05.02	16:00:00	2924.90	2930.29	2900.33	2914.42	9037	0	400
2021.05.02	17:00:00	2914.44	2925.78	2910.11	2917.84	9009	0	400
2021.05.02	18:00:00	2918.50	2937.17	2909.35	2929.90	7998	0	400
2021.05.02	19:00:00	2929.90	2941.86	2919.50	2925.29	7572	0	400
2021.05.02	20:00:00	2925.38	2936.40	2920.11	2935.13	7081	0	400
2021.05.02	21:00:00	2935.13	2969.45	2931.77	2966.65	6543	0	400
2021.05.02	22:00:00	2966.65	2977.88	2957.68	2963.59	8032	0	400
2021.05.02	23:00:00	2963.59	2973.51	2954.22	2965.93	5786	0	400
2021.05.03	00:00:00	2968.20	2984.01	2964.78	2972.42	3631	0	418
2021.05.03	01:00:00	2972.42	2982.60	2929.00	2947.38	8603	0	411
2021.05.03	02:00:00	2947.39	2956.00	2932.85	2949.94	8078	0	400
2021.05.03	03:00:00	2950.37	2994.50	2947.52	2993.63	9880	0	400
2021.05.03	04:00:00	2993.78	3027.50	2987.79	3021.05	9436	0	400
2021.05.03	05:00:00	3021.36	3035.98	3008.56	3030.99	8343	0	400
2021.05.03	06:00:00	3030.99	3057.40	3020.04	3053.51	7898	0	400
2021.05.03	07:00:00	3053.37	3059.65	3034.51	3051.21	8384	0	400
2021.05.03	08:00:00	3050.78	3105.72	3048.27	3100.62	8619	0	400
2021.05.03	09:00:00	3100.62	3103.32	3080.06	3088.05	8027	0	400
2021.05.03	10:00:00	3087.90	3147.07	3080.86	3146.79	8987	0	400
2021.05.03	11:00:00	3146.80	3200.31	3132.10	3183.40	9344	0	400
2021.05.03	12:00:00	3183.39	3189.53	3139.27	3166.27	8360	0	400
2021.05.03	13:00:00	3166.27	3168.40	3125.18	3148.78	9091	0	445
2021.05.03	14:00:00	3148.69	3178.44	3147.01	3151.54	8750	0	400
2021.05.03	15:00:00	3151.54	3162.55	3110.45	3144.14	7729	0	400
2021.05.03	16:00:00	3144.16	3148.65	3086.50	3104.64	9547	0	400
2021.05.03	17:00:00	3104.65	3178.36	3102.26	3160.86	10074	0	400
2021.05.03	18:00:00	3161.03	3193.65	3146.07	3161.97	9310	0	400
2021.05.03	19:00:00	3161.97	3266.30	3148.31	3254.37	10820	0	401
2021.05.03	20:00:00	3254.37	3298.73	3246.04	3285.59	10619	0	400
2021.05.03	21:00:00	3285.60	3339.38	3273.08	3331.91	10034	0	400
2021.05.03	22:00:00	3331.36	3331.36	3259.29	3302.04	10142	0	400
2021.05.03	23:00:00	3302.05	3304.42	3248.29	3284.44	9403	0	517
2021.05.04	00:00:00	3282.92	3331.27	3268.11	3328.57	7341	0	575
2021.05.04	01:00:00	3328.60	3397.06	3328.16	3383.14	9780	0	408
2021.05.04	02:00:00	3383.14	3453.67	3366.07	3427.32	10438	0	400
2021.05.04	03:00:00	3427.32	3450.75	3213.18	3255.30	11782	0	400
2021.05.04	04:00:00	3255.30	3329.16	3247.02	3283.31	11796	0	446
2021.05.04	05:00:00	3281.51	3306.63	3213.07	3223.60	11621	0	554
2021.05.04	06:00:00	3223.61	3264.17	3177.96	3230.59	9938	0	400
2021.05.04	07:00:00	3230.59	3352.00	3216.32	3346.24	10449	0	490
2021.05.04	08:00:00	3346.25	3391.35	3332.74	3378.08	11852	0	400
2021.05.04	09:00:00	3378.08	3403.92	3338.26	3352.49	10240	0	506
2021.05.04	10:00:00	3353.00	3380.11	3308.13	3310.60	9027	0	400
2021.05.04	11:00:00	3310.60	3340.69	3273.50	3301.16	10453	0	400
2021.05.04	12:00:00	3301.16	3371.67	3301.16	3333.11	10100	0	485
2021.05.04	13:00:00	3333.28	3437.92	3332.85	3434.77	9672	0	400
2021.05.04	14:00:00	3434.75	3485.51	3381.22	3479.49	11255	0	400
2021.05.04	15:00:00	3479.48	3491.04	3411.18	3484.83	10452	0	400
2021.05.04	16:00:00	3484.83	3528.19	3448.08	3480.10	11250	0	400
2021.05.04	17:00:00	3480.10	3492.70	3346.18	3367.32	11620	0	400
2021.05.04	18:00:00	3367.32	3392.14	3224.62	3227.04	14211	0	400
2021.05.04	19:00:00	3225.55	3286.95	3160.85	3262.47	12941	0	435
2021.05.04	20:00:00	3262.74	3336.99	3254.67	3334.96	12157	0	434
2021.05.04	21:00:00	3335.60	3398.54	3307.20	3381.02	12072	0	400
2021.05.04	22:00:00	3381.02	3414.80	3350.70	3414.80	10685	0	400
2021.05.04	23:00:00	3415.36	3428.22	3338.26	3406.71	11436	0	400
2021.05.05	00:00:00	3360.76	3391.41	3330.19	3332.05	6975	0	440
2021.05.05	01:00:00	3332.05	3348.20	3247.67	3308.30	10044	0	521
2021.05.05	02:00:00	3308.30	3322.56	3213.24	3237.09	12390	0	540
2021.05.05	03:00:00	3237.09	3334.39	3205.17	3307.40	13011	0	545
2021.05.05	04:00:00	3307.16	3379.81	3307.16	3366.58	11899	0	446
2021.05.05	05:00:00	3366.75	3368.92	3303.09	3315.62	10288	0	514
2021.05.05	06:00:00	3315.62	3326.72	3260.24	3293.91	11399	0	400
2021.05.05	07:00:00	3293.91	3321.28	3248.50	3261.16	11340	0	485
2021.05.05	08:00:00	3261.16	3297.32	3238.80	3279.73	10900	0	400
2021.05.05	09:00:00	3281.22	3282.50	3220.40	3262.96	10411	0	528
2021.05.05	10:00:00	3262.79	3353.74	3245.56	3338.35	11173	0	407
2021.05.05	11:00:00	3338.35	3374.34	3318.06	3352.95	9306	0	400
2021.05.05	12:00:00	3352.94	3384.30	3321.85	3376.90	10806	0	476
2021.05.05	13:00:00	3376.89	3407.85	3352.37	3382.13	10824	0	508
2021.05.05	14:00:00	3382.63	3386.19	3339.33	3352.75	8792	0	400
2021.05.05	15:00:00	3352.75	3388.08	3352.33	3371.18	9667	0	437
2021.05.05	16:00:00	3371.18	3387.47	3356.57	3377.01	9433	0	400
2021.05.05	17:00:00	3377.02	3387.38	3282.08	3342.72	11891	0	400
2021.05.05	18:00:00	3342.72	3355.53	3295.91	3306.89	10762	0	400
2021.05.05	19:00:00	3306.97	3451.50	3277.47	3449.02	13480	0	400
2021.05.05	20:00:00	3449.20	3450.61	3396.31	3401.43	10475	0	407
2021.05.05	21:00:00	3401.43	3421.89	3397.33	3418.34	9835	0	412
2021.05.05	22:00:00	3418.37	3483.31	3417.27	3482.04	10965	0	516
2021.05.05	23:00:00	3482.46	3489.14	3432.62	3462.75	9580	0	449
2021.05.06	00:00:00	3452.31	3466.31	3421.08	3425.67	6086	0	479
2021.05.06	01:00:00	3426.62	3538.48	3425.23	3524.82	10896	0	400
2021.05.06	02:00:00	3523.14	3550.41	3495.28	3527.65	10445	0	460
2021.05.06	03:00:00	3527.84	3541.53	3449.26	3476.37	11433	0	490
2021.05.06	04:00:00	3475.37	3497.70	3439.95	3475.88	9425	0	503
2021.05.06	05:00:00	3475.88	3505.73	3460.88	3486.46	8976	0	449
2021.05.06	06:00:00	3486.46	3486.46	3449.02	3471.41	8922	0	400
2021.05.06	07:00:00	3471.41	3502.51	3432.10	3442.10	8990	0	427
2021.05.06	08:00:00	3442.10	3467.57	3426.81	3452.74	9355	0	422
2021.05.06	09:00:00	3452.73	3452.81	3381.54	3394.70	10135	0	455
2021.05.06	10:00:00	3394.70	3448.33	3376.50	3441.19	9347	0	436
2021.05.06	11:00:00	3441.20	3458.96	3422.81	3434.14	7679	0	436
2021.05.06	12:00:00	3434.78	3469.45	3418.66	3460.13	8316	0	400
2021.05.06	13:00:00	3459.86	3502.41	3440.66	3486.56	7390	0	400
2021.05.06	14:00:00	3487.46	3530.80	3468.56	3527.01	6790	0	400
2021.05.06	15:00:00	3527.17	3531.31	3479.06	3495.98	6506	0	452
2021.05.06	16:00:00	3495.98	3497.65	3462.38	3483.39	8925	0	443
2021.05.06	17:00:00	3483.89	3519.20	3459.47	3509.45	8726	0	421
2021.05.06	18:00:00	3509.45	3582.47	3508.53	3551.99	9960	0	400
2021.05.06	19:00:00	3551.99	3607.25	3528.98	3537.63	10603	0	400
2021.05.06	20:00:00	3538.32	3596.59	3537.36	3543.84	9437	0	400
2021.05.06	21:00:00	3544.01	3556.37	3404.00	3455.18	11329	0	400
2021.05.06	22:00:00	3455.18	3493.71	3404.41	3482.60	11707	0	400
2021.05.06	23:00:00	3482.60	3491.89	3432.21	3464.63	9294	0	400
2021.05.07	00:00:00	3474.94	3516.86	3456.66	3515.90	6795	0	409
2021.05.07	01:00:00	3515.90	3541.55	3501.82	3531.96	7355	0	458
2021.05.07	02:00:00	3531.96	3533.46	3479.24	3489.63	8580	0	448
2021.05.07	03:00:00	3489.63	3533.76	3464.29	3492.91	10337	0	507
2021.05.07	04:00:00	3492.73	3504.78	3445.18	3459.08	10200	0	401
2021.05.07	05:00:00	3459.08	3472.52	3403.75	3431.76	11344	0	400
2021.05.07	06:00:00	3431.76	3446.89	3397.08	3423.77	9883	0	400
2021.05.07	07:00:00	3423.77	3424.05	3350.04	3420.14	11445	0	442
2021.05.07	08:00:00	3420.15	3426.91	3396.86	3411.98	10150	0	433
2021.05.07	09:00:00	3412.16	3449.36	3398.24	3443.36	10445	0	400
2021.05.07	10:00:00	3443.36	3479.29	3424.09	3432.50	9556	0	435
2021.05.07	11:00:00	3432.56	3443.77	3407.02	3434.62	8640	0	489
2021.05.07	12:00:00	3434.63	3471.48	3430.61	3462.63	9409	0	439
2021.05.07	13:00:00	3462.63	3478.43	3449.08	3449.83	10473	0	427
2021.05.07	14:00:00	3449.47	3469.99	3428.50	3444.75	9203	0	443
2021.05.07	15:00:00	3443.68	3504.22	3424.88	3498.47	9712	0	402
2021.05.07	16:00:00	3498.47	3515.58	3480.04	3497.66	9838	0	400
2021.05.07	17:00:00	3497.76	3509.39	3474.36	3506.69	8693	0	457
2021.05.07	18:00:00	3506.67	3574.67	3498.27	3567.54	8646	0	400
2021.05.07	19:00:00	3567.54	3592.77	3537.20	3549.93	9284	0	400
2021.05.07	20:00:00	3549.93	3572.95	3523.23	3537.13	9607	0	414
2021.05.07	21:00:00	3536.57	3539.73	3515.15	3528.19	8770	0	400
2021.05.07	22:00:00	3528.19	3535.76	3500.24	3515.27	9750	0	400
2021.05.07	23:00:00	3515.28	3529.28	3477.85	3494.68	8691	0	432
2021.05.08	01:00:00	3478.07	3501.06	3421.06	3442.88	8200	0	458
2021.05.08	02:00:00	3442.88	3490.37	3438.46	3481.38	9981	0	417
2021.05.08	03:00:00	3482.09	3527.44	3448.93	3524.68	10551	0	407
2021.05.08	04:00:00	3524.68	3557.80	3518.19	3530.65	8240	0	410
2021.05.08	05:00:00	3530.65	3549.95	3512.14	3533.39	8519	0	420
2021.05.08	06:00:00	3533.39	3547.80	3525.00	3535.69	9243	0	400
2021.05.08	07:00:00	3534.83	3582.70	3525.88	3565.17	8889	0	443
2021.05.08	08:00:00	3565.00	3567.21	3529.33	3538.16	8015	0	412
2021.05.08	09:00:00	3536.85	3543.34	3509.57	3525.14	8235	0	400
2021.05.08	10:00:00	3525.02	3549.77	3507.62	3530.19	8877	0	422
2021.05.08	11:00:00	3530.19	3585.52	3527.62	3558.98	11510	0	460
2021.05.08	12:00:00	3559.00	3576.36	3538.79	3566.29	8641	0	426
2021.05.08	13:00:00	3566.48	3569.64	3526.24	3540.29	8984	0	400
2021.05.08	14:00:00	3540.29	3554.31	3524.38	3544.69	9063	0	400
2021.05.08	15:00:00	3544.52	3576.41	3527.84	3566.00	9373	0	426
2021.05.08	16:00:00	3566.00	3651.15	3557.06	3643.57	9502	0	445
2021.05.09	00:00:00	3849.95	3900.74	3841.53	3900.74	6721	0	458
2021.05.09	01:00:00	3900.77	3957.53	3837.50	3877.66	10806	0	400
2021.05.09	02:00:00	3877.66	3914.42	3842.31	3911.99	10057	0	563
2021.05.09	03:00:00	3912.80	3915.16	3827.46	3836.72	9439	0	451
2021.05.09	04:00:00	3836.72	3894.57	3815.96	3888.35	11038	0	493
2021.05.09	05:00:00	3888.35	3888.53	3855.07	3881.75	8621	0	425
2021.05.09	06:00:00	3882.62	3958.28	3867.75	3868.82	13003	0	424
2021.05.09	07:00:00	3868.58	3911.60	3819.80	3896.91	12940	0	607
2021.05.09	08:00:00	3897.71	3937.12	3875.09	3919.34	8963	0	443
2021.05.09	09:00:00	3919.34	3980.29	3903.11	3961.72	9762	0	400
2021.05.09	10:00:00	3960.88	3982.11	3927.88	3940.09	10669	0	400
2021.05.09	11:00:00	3938.32	3968.19	3911.02	3922.23	11351	0	408
2021.05.09	12:00:00	3922.23	3939.34	3872.29	3909.01	10703	0	400
2021.05.09	13:00:00	3909.01	3921.99	3851.31	3915.04	11400	0	400
2021.05.09	14:00:00	3915.04	3927.28	3846.33	3847.35	10331	0	468
2021.05.09	15:00:00	3847.54	3858.04	3730.86	3741.15	13147	0	400
2021.05.09	16:00:00	3741.15	3836.67	3738.88	3832.54	11518	0	400
2021.05.09	17:00:00	3832.58	3853.91	3786.25	3835.73	10567	0	400
2021.05.09	18:00:00	3837.05	3880.37	3812.26	3875.50	10120	0	400
2021.05.09	19:00:00	3875.50	3965.17	3875.50	3928.52	11967	0	400
2021.05.09	20:00:00	3928.72	3940.70	3880.31	3914.21	10763	0	400
2021.05.09	21:00:00	3914.62	3931.58	3881.24	3900.94	9063	0	400
2021.05.09	22:00:00	3900.76	3908.74	3843.98	3864.48	9133	0	400
2021.05.09	23:00:00	3864.48	3915.91	3854.11	3896.51	9368	0	487
2021.05.10	00:00:00	3922.75	3945.52	3898.78	3903.32	5413	0	426
2021.05.10	01:00:00	3903.32	3915.07	3866.95	3888.04	10062	0	483
2021.05.10	02:00:00	3888.03	3935.06	3882.49	3926.27	9076	0	400
2021.05.10	03:00:00	3925.96	3932.09	3891.90	3912.49	8110	0	429
2021.05.10	04:00:00	3910.60	3951.87	3887.69	3930.95	7677	0	472
2021.05.10	05:00:00	3930.95	3981.56	3929.54	3977.22	7654	0	426
2021.05.10	06:00:00	3977.22	4073.51	3976.87	4055.62	10264	0	400
2021.05.10	07:00:00	4055.61	4097.21	4030.32	4094.44	9054	0	400
2021.05.10	08:00:00	4094.74	4143.35	4070.65	4129.92	9088	0	400
2021.05.10	09:00:00	4129.92	4140.72	4092.66	4115.81	9187	0	400
2021.05.10	10:00:00	4115.81	4143.05	4092.21	4106.93	9999	0	438
2021.05.10	11:00:00	4106.93	4168.63	4053.68	4166.33	10565	0	400
2021.05.10	12:00:00	4166.54	4170.71	4088.84	4106.69	11155	0	550
2021.05.10	13:00:00	4106.69	4120.05	4020.89	4036.03	9911	0	400
2021.05.10	14:00:00	4035.93	4090.87	3981.17	4068.88	12354	0	400
2021.05.10	15:00:00	4068.88	4145.25	4047.80	4129.87	11210	0	553
2021.05.10	16:00:00	4129.98	4164.59	4105.39	4125.04	9449	0	400
2021.05.10	17:00:00	4125.04	4140.28	4039.36	4039.36	10560	0	466
2021.05.10	18:00:00	4039.30	4173.60	4029.80	4161.90	11121	0	400
2021.05.10	19:00:00	4161.89	4210.73	4133.05	4136.92	9182	0	400
2021.05.10	20:00:00	4136.70	4197.89	4119.55	4139.37	10486	0	583
2021.05.10	21:00:00	4137.85	4165.20	4109.50	4128.42	11948	0	502
2021.05.10	22:00:00	4128.42	4154.64	3965.68	3987.12	10960	0	400
